#GOID	GOTerm	t-total	t+	t-	b+	b-	b-total	p-value	t-ratio	b-ratio	(t-ratio)/(b-ratio)
GO:0000245	spliceosome assembly	399	2	397	1	554	555	5.748e-01	0.01	0.00	2.8
GO:0007031	peroxisome organization and biogenesis	399	2	397	1	554	555	5.748e-01	0.01	0.00	2.8
GO:0006783	heme biosynthetic process	399	2	397	1	554	555	5.748e-01	0.01	0.00	2.8
GO:0046521	sphingoid catabolic process	399	2	397	1	554	555	5.748e-01	0.01	0.00	2.8
GO:0030325	adrenal gland development	399	2	397	1	554	555	5.748e-01	0.01	0.00	2.8
GO:0042403	thyroid hormone metabolic process	399	2	397	1	554	555	5.748e-01	0.01	0.00	2.8
GO:0009117	nucleotide metabolic process	399	14	385	16	539	555	5.793e-01	0.04	0.03	1.2
GO:0034404	nucleobase\, nucleoside and nucleotide biosynthetic process	399	14	385	16	539	555	5.793e-01	0.04	0.03	1.2
GO:0006753	nucleoside phosphate metabolic process	399	14	385	16	539	555	5.793e-01	0.04	0.03	1.2
GO:0009719	response to endogenous stimulus	399	14	385	16	539	555	5.793e-01	0.04	0.03	1.2
GO:0008202	steroid metabolic process	399	11	388	20	535	555	5.796e-01	0.03	0.04	0.8
GO:0042089	cytokine biosynthetic process	399	11	388	20	535	555	5.796e-01	0.03	0.04	0.8
GO:0042107	cytokine metabolic process	399	11	388	20	535	555	5.796e-01	0.03	0.04	0.8
GO:0045321	leukocyte activation	399	22	377	36	519	555	5.844e-01	0.06	0.06	0.9
GO:0055086	nucleobase\, nucleoside and nucleotide metabolic process	399	15	384	17	538	555	5.875e-01	0.04	0.03	1.2
GO:0044271	nitrogen compound biosynthetic process	399	15	384	17	538	555	5.875e-01	0.04	0.03	1.2
GO:0019318	hexose metabolic process	399	15	384	17	538	555	5.875e-01	0.04	0.03	1.2
GO:0005996	monosaccharide metabolic process	399	15	384	17	538	555	5.875e-01	0.04	0.03	1.2
GO:0006355	regulation of transcription\, DNA\-dependent	399	59	340	90	465	555	5.880e-01	0.15	0.16	0.9
GO:0050793	regulation of developmental process	399	98	301	128	427	555	5.901e-01	0.25	0.23	1.1
GO:0051252	regulation of RNA metabolic process	399	60	339	91	464	555	5.906e-01	0.15	0.16	0.9
GO:0001776	leukocyte homeostasis	399	7	392	7	548	555	5.909e-01	0.02	0.01	1.4
GO:0042743	hydrogen peroxide metabolic process	399	7	392	7	548	555	5.909e-01	0.02	0.01	1.4
GO:0006835	dicarboxylic acid transport	399	7	392	7	548	555	5.909e-01	0.02	0.01	1.4
GO:0016051	carbohydrate biosynthetic process	399	7	392	7	548	555	5.909e-01	0.02	0.01	1.4
GO:0065004	protein\-DNA complex assembly	399	7	392	7	548	555	5.909e-01	0.02	0.01	1.4
GO:0009607	response to biotic stimulus	399	23	376	38	517	555	5.919e-01	0.06	0.07	0.8
GO:0008361	regulation of cell size	399	12	387	21	534	555	5.923e-01	0.03	0.04	0.8
GO:0050790	regulation of catalytic activity	399	45	354	56	499	555	5.942e-01	0.11	0.10	1.1
GO:0009967	positive regulation of signal transduction	399	24	375	39	516	555	5.980e-01	0.06	0.07	0.9
GO:0007565	female pregnancy	399	5	394	10	545	555	6.036e-01	0.01	0.02	0.7
GO:0019228	regulation of action potential in neuron	399	5	394	10	545	555	6.036e-01	0.01	0.02	0.7
GO:0007423	sensory organ development	399	5	394	10	545	555	6.036e-01	0.01	0.02	0.7
GO:0002009	morphogenesis of an epithelium	399	5	394	10	545	555	6.036e-01	0.01	0.02	0.7
GO:0006953	acute\-phase response	399	5	394	10	545	555	6.036e-01	0.01	0.02	0.7
GO:0006928	cell motility	399	42	357	65	490	555	6.039e-01	0.11	0.12	0.9
GO:0051674	localization of cell	399	42	357	65	490	555	6.039e-01	0.11	0.12	0.9
GO:0006810	transport	399	111	288	145	410	555	6.042e-01	0.28	0.26	1.1
GO:0010556	regulation of macromolecule biosynthetic process	399	13	386	22	533	555	6.051e-01	0.03	0.04	0.8
GO:0006809	nitric oxide biosynthetic process	399	8	391	8	547	555	6.112e-01	0.02	0.01	1.4
GO:0046209	nitric oxide metabolic process	399	8	391	8	547	555	6.112e-01	0.02	0.01	1.4
GO:0065009	regulation of molecular function	399	50	349	63	492	555	6.120e-01	0.13	0.11	1.1
GO:0042221	response to chemical stimulus	399	77	322	100	455	555	6.137e-01	0.19	0.18	1.1
GO:0010468	regulation of gene expression	399	72	327	108	447	555	6.152e-01	0.18	0.19	0.9
GO:0016477	cell migration	399	28	371	44	511	555	6.216e-01	0.07	0.08	0.9
GO:0000165	MAPKKK cascade	399	15	384	25	530	555	6.259e-01	0.04	0.05	0.8
GO:0002521	leukocyte differentiation	399	15	384	25	530	555	6.259e-01	0.04	0.05	0.8
GO:0042098	T cell proliferation	399	6	393	11	544	555	6.299e-01	0.02	0.02	0.8
GO:0003001	generation of a signal involved in cell\-cell signaling	399	6	393	11	544	555	6.299e-01	0.02	0.02	0.8
GO:0030036	actin cytoskeleton organization and biogenesis	399	6	393	11	544	555	6.299e-01	0.02	0.02	0.8
GO:0009310	amine catabolic process	399	6	393	11	544	555	6.299e-01	0.02	0.02	0.8
GO:0044270	nitrogen compound catabolic process	399	6	393	11	544	555	6.299e-01	0.02	0.02	0.8
GO:0048598	embryonic morphogenesis	399	6	393	12	543	555	6.307e-01	0.02	0.02	0.7
GO:0009617	response to bacterium	399	6	393	12	543	555	6.307e-01	0.02	0.02	0.7
GO:0043062	extracellular structure organization and biogenesis	399	6	393	12	543	555	6.307e-01	0.02	0.02	0.7
GO:0050730	regulation of peptidyl\-tyrosine phosphorylation	399	6	393	12	543	555	6.307e-01	0.02	0.02	0.7
GO:0043285	biopolymer catabolic process	399	20	379	24	531	555	6.410e-01	0.05	0.04	1.2
GO:0006461	protein complex assembly	399	17	382	28	527	555	6.437e-01	0.04	0.05	0.8
GO:0007566	embryo implantation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0019430	removal of superoxide radicals	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0051055	negative regulation of lipid biosynthetic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0045833	negative regulation of lipid metabolic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0042472	inner ear morphogenesis	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0042471	ear morphogenesis	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0006446	regulation of translational initiation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0006413	translational initiation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0043193	positive regulation of gene\-specific transcription	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0032583	regulation of gene\-specific transcription	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0007026	negative regulation of microtubule depolymerization	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0031111	negative regulation of microtubule polymerization or depolymerization	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0031114	regulation of microtubule depolymerization	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0007019	microtubule depolymerization	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0051261	protein depolymerization	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0042254	ribosome biogenesis and assembly	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0043535	regulation of blood vessel endothelial cell migration	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0043534	blood vessel endothelial cell migration	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0030195	negative regulation of blood coagulation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0050819	negative regulation of coagulation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0050818	regulation of coagulation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0030193	regulation of blood coagulation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0043691	reverse cholesterol transport	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0019233	sensory perception of pain	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0051924	regulation of calcium ion transport	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0046627	negative regulation of insulin receptor signaling pathway	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0009084	glutamine family amino acid biosynthetic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0001919	regulation of receptor recycling	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0031645	negative regulation of neurological system process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0045084	positive regulation of interleukin\-12 biosynthetic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0009395	phospholipid catabolic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0050851	antigen receptor\-mediated signaling pathway	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0050852	T cell receptor signaling pathway	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0016197	endosome transport	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0043087	regulation of GTPase activity	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0030902	hindbrain development	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0007606	sensory perception of chemical stimulus	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0007628	adult walking behavior	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0030031	cell projection biogenesis	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0016573	histone acetylation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0006687	glycosphingolipid metabolic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0045624	positive regulation of T\-helper cell differentiation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0043372	positive regulation of CD4\-positive\, alpha beta T cell differentiation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0046638	positive regulation of alpha\-beta T cell differentiation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0045582	positive regulation of T cell differentiation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0045621	positive regulation of lymphocyte differentiation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0045064	T\-helper 2 cell differentiation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0003014	renal system process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0001976	regulation of systemic arterial blood pressure by neurological process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0048706	embryonic skeletal development	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0030574	collagen catabolic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0044254	multicellular organismal protein catabolic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0044266	multicellular organismal macromolecule catabolic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0044268	multicellular organismal protein metabolic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0044259	multicellular organismal macromolecule metabolic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0032963	collagen metabolic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0044256	protein digestion	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0009581	detection of external stimulus	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0001824	blastocyst development	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0045088	regulation of innate immune response	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0045086	positive regulation of interleukin\-2 biosynthetic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0045076	regulation of interleukin\-2 biosynthetic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0007589	body fluid secretion	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0045351	type I interferon biosynthetic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0032606	type I interferon production	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0000097	sulfur amino acid biosynthetic process	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0022604	regulation of cell morphogenesis	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0002027	regulation of heart rate	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0007512	adult heart development	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0030049	muscle filament sliding	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0033275	actin\-myosin filament sliding	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0055010	ventricular cardiac muscle morphogenesis	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0055008	cardiac muscle morphogensis	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0048644	muscle morphogenesis	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0001707	mesoderm formation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0001704	formation of primary germ layer	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0007369	gastrulation	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0048332	mesoderm morphogenesis	399	1	398	3	552	555	6.441e-01	0.00	0.01	0.5
GO:0007548	sex differentiation	399	9	390	10	545	555	6.445e-01	0.02	0.02	1.3
GO:0048872	homeostasis of number of cells	399	9	390	10	545	555	6.445e-01	0.02	0.02	1.3
GO:0015837	amine transport	399	9	390	10	545	555	6.445e-01	0.02	0.02	1.3
GO:0007067	mitosis	399	9	390	10	545	555	6.445e-01	0.02	0.02	1.3
GO:0000087	M phase of mitotic cell cycle	399	9	390	10	545	555	6.445e-01	0.02	0.02	1.3
GO:0051130	positive regulation of cellular component organization and biogenesis	399	9	390	10	545	555	6.445e-01	0.02	0.02	1.3
GO:0046483	heterocycle metabolic process	399	9	390	10	545	555	6.445e-01	0.02	0.02	1.3
GO:0001817	regulation of cytokine production	399	7	392	13	542	555	6.493e-01	0.02	0.02	0.7
GO:0045892	negative regulation of transcription\, DNA\-dependent	399	7	392	13	542	555	6.493e-01	0.02	0.02	0.7
GO:0051253	negative regulation of RNA metabolic process	399	7	392	13	542	555	6.493e-01	0.02	0.02	0.7
GO:0001934	positive regulation of protein amino acid phosphorylation	399	7	392	13	542	555	6.493e-01	0.02	0.02	0.7
GO:0030888	regulation of B cell proliferation	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0045736	negative regulation of cyclin\-dependent protein kinase activity	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0043161	proteasomal ubiquitin\-dependent protein catabolic process	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0010498	proteasomal protein catabolic process	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0048009	insulin\-like growth factor receptor signaling pathway	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0001937	negative regulation of endothelial cell proliferation	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0045862	positive regulation of proteolysis	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0042771	DNA damage response\, signal transduction by p53 class mediator resulting in induction of apoptosis	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0030330	DNA damage response\, signal transduction by p53 class mediator	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0001708	cell fate specification	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0001756	somitogenesis	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0035282	segmentation	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0042987	amyloid precursor protein catabolic process	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0006516	glycoprotein catabolic process	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0006265	DNA topological change	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0043154	negative regulation of caspase activity	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0010466	negative regulation of peptidase activity	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0009405	pathogenesis	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0050718	positive regulation of interleukin\-1 beta secretion	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0050716	positive regulation of interleukin\-1 secretion	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0050704	regulation of interleukin\-1 secretion	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0050706	regulation of interleukin\-1 beta secretion	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0050702	interleukin\-1 beta secretion	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0050701	interleukin\-1 secretion	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0016458	gene silencing	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0006338	chromatin remodeling	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0006476	protein amino acid deacetylation	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0006769	nicotinamide metabolic process	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0019362	pyridine nucleotide metabolic process	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0031647	regulation of protein stability	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0007173	epidermal growth factor receptor signaling pathway	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0030833	regulation of actin filament polymerization	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0008064	regulation of actin polymerization and/or depolymerization	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0030832	regulation of actin filament length	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0032956	regulation of actin cytoskeleton organization and biogenesis	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0032970	regulation of actin filament\-based process	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0009066	aspartate family amino acid metabolic process	399	3	396	2	553	555	6.547e-01	0.01	0.00	2.1
GO:0048522	positive regulation of cellular process	399	104	295	153	402	555	6.572e-01	0.26	0.28	0.9
GO:0030097	hemopoiesis	399	20	379	32	523	555	6.662e-01	0.05	0.06	0.9
GO:0042327	positive regulation of phosphorylation	399	8	391	14	541	555	6.669e-01	0.02	0.03	0.8
GO:0000302	response to reactive oxygen species	399	11	388	12	543	555	6.696e-01	0.03	0.02	1.3
GO:0048545	response to steroid hormone stimulus	399	11	388	12	543	555	6.696e-01	0.03	0.02	1.3
GO:0006512	ubiquitin cycle	399	11	388	12	543	555	6.696e-01	0.03	0.02	1.3
GO:0002520	immune system development	399	21	378	34	521	555	6.731e-01	0.05	0.06	0.9
GO:0000902	cell morphogenesis	399	21	378	34	521	555	6.731e-01	0.05	0.06	0.9
GO:0032989	cellular structure morphogenesis	399	21	378	34	521	555	6.731e-01	0.05	0.06	0.9
GO:0016070	RNA metabolic process	399	71	328	105	450	555	6.732e-01	0.18	0.19	0.9
GO:0009790	embryonic development	399	21	378	33	522	555	6.733e-01	0.05	0.06	0.9
GO:0051098	regulation of binding	399	11	388	13	542	555	6.815e-01	0.03	0.02	1.2
GO:0014706	striated muscle development	399	9	390	16	539	555	6.823e-01	0.02	0.03	0.8
GO:0002449	lymphocyte mediated immunity	399	9	390	16	539	555	6.823e-01	0.02	0.03	0.8
GO:0006468	protein amino acid phosphorylation	399	48	351	62	493	555	6.825e-01	0.12	0.11	1.1
GO:0032268	regulation of cellular protein metabolic process	399	23	376	36	519	555	6.847e-01	0.06	0.06	0.9
GO:0042391	regulation of membrane potential	399	12	387	14	541	555	6.897e-01	0.03	0.03	1.2
GO:0010033	response to organic substance	399	12	387	14	541	555	6.897e-01	0.03	0.03	1.2
GO:0008285	negative regulation of cell proliferation	399	24	375	38	517	555	6.901e-01	0.06	0.07	0.9
GO:0009892	negative regulation of metabolic process	399	28	371	35	520	555	6.928e-01	0.07	0.06	1.1
GO:0051240	positive regulation of multicellular organismal process	399	10	389	17	538	555	6.947e-01	0.03	0.03	0.8
GO:0042035	regulation of cytokine biosynthetic process	399	10	389	17	538	555	6.947e-01	0.03	0.03	0.8
GO:0016481	negative regulation of transcription	399	10	389	17	538	555	6.947e-01	0.03	0.03	0.8
GO:0002443	leukocyte mediated immunity	399	10	389	17	538	555	6.947e-01	0.03	0.03	0.8
GO:0002262	myeloid cell homeostasis	399	3	396	3	552	555	6.987e-01	0.01	0.01	1.4
GO:0019218	regulation of steroid metabolic process	399	3	396	3	552	555	6.987e-01	0.01	0.01	1.4
GO:0042490	mechanoreceptor differentiation	399	3	396	3	552	555	6.987e-01	0.01	0.01	1.4
GO:0014070	response to organic cyclic substance	399	3	396	3	552	555	6.987e-01	0.01	0.01	1.4
GO:0043434	response to peptide hormone stimulus	399	3	396	3	552	555	6.987e-01	0.01	0.01	1.4
GO:0043393	regulation of protein binding	399	3	396	3	552	555	6.987e-01	0.01	0.01	1.4
GO:0002437	inflammatory response to antigenic stimulus	399	3	396	3	552	555	6.987e-01	0.01	0.01	1.4
GO:0002367	cytokine production during immune response	399	3	396	3	552	555	6.987e-01	0.01	0.01	1.4
GO:0007528	neuromuscular junction development	399	3	396	3	552	555	6.987e-01	0.01	0.01	1.4
GO:0033554	cellular response to stress	399	3	396	3	552	555	6.987e-01	0.01	0.01	1.4
GO:0018105	peptidyl\-serine phosphorylation	399	3	396	3	552	555	6.987e-01	0.01	0.01	1.4
