#DescID	MeSH	CorpusSize	t+	t-	b+	b-	WholeSize	t-Ratio	b-Ratio	t-ratio/b-ratio	P-value
19310	Spectrophotometry	172	1	171	56121	17704536	17760657	0.01	0.00	1.8	4.198e-01
1023	Blood Platelets	172	1	171	57536	17703121	17760657	0.01	0.00	1.8	4.277e-01
9783	Ethanol	172	1	171	57940	17702717	17760657	0.01	0.00	1.8	4.300e-01
19674	Pedigree	172	1	171	58856	17701801	17760657	0.01	0.00	1.8	4.350e-01
15405	Blood Proteins	172	1	171	59179	17701478	17760657	0.01	0.00	1.7	4.368e-01
9496	Iron	172	1	171	59245	17701412	17760657	0.01	0.00	1.7	4.371e-01
21839	Action Potentials	172	1	171	59340	17701317	17760657	0.01	0.00	1.7	4.377e-01
18276	Organ Size	172	1	171	59571	17701086	17760657	0.01	0.00	1.7	4.389e-01
5701	Neoplasms	172	3	169	199019	17561638	17760657	0.02	0.01	1.6	4.475e-01
16831	Recombinant Fusion Proteins	172	1	171	63341	17697316	17760657	0.01	0.00	1.6	4.591e-01
22051	Respiration	172	1	171	63857	17696800	17760657	0.01	0.00	1.6	4.618e-01
19364	Histocytochemistry	172	1	171	66198	17694459	17760657	0.01	0.00	1.6	4.739e-01
6227	Brain Neoplasms	172	1	171	66509	17694148	17760657	0.01	0.00	1.6	4.755e-01
22215	Polymorphism, Genetic	172	1	171	68974	17691683	17760657	0.01	0.00	1.5	4.879e-01
19520	Statistics as Topic	172	1	171	69034	17691623	17760657	0.01	0.00	1.5	4.882e-01
19624	Chromosome Mapping	172	1	171	72514	17688143	17760657	0.01	0.00	1.4	5.052e-01
24632	Japan	172	1	171	73123	17687534	17760657	0.01	0.00	1.4	5.082e-01
15500	Antibodies	172	1	171	75464	17685193	17760657	0.01	0.00	1.4	5.192e-01
1282	Macrophages	172	1	171	75643	17685014	17760657	0.01	0.00	1.4	5.201e-01
15320	Peptide Fragments	172	1	171	76157	17684500	17760657	0.01	0.00	1.4	5.225e-01
1281	Fibroblasts	172	1	171	76664	17683993	17760657	0.01	0.00	1.3	5.248e-01
18372	Fluorescent Antibody Technique	172	1	171	78473	17682184	17760657	0.01	0.00	1.3	5.331e-01
19412	Diet	172	1	171	79009	17681648	17760657	0.01	0.00	1.3	5.355e-01
22348	Plasmids	172	1	171	79318	17681339	17760657	0.01	0.00	1.3	5.369e-01
22179	Genotype	172	1	171	86097	17674560	17760657	0.01	0.00	1.2	5.665e-01
19570	Cross-Sectional Studies	172	1	171	87024	17673633	17760657	0.01	0.00	1.2	5.704e-01
17830	Culture Media	172	1	171	89276	17671381	17760657	0.01	0.01	1.2	5.797e-01
19548	Risk Factors	172	4	168	347532	17413125	17760657	0.02	0.02	1.2	5.830e-01
1192	Cell Nucleus	172	1	171	90619	17670038	17760657	0.01	0.01	1.1	5.851e-01
21786	Phosphorylation	172	1	171	92582	17668075	17760657	0.01	0.01	1.1	5.930e-01
22170	Kinetics	172	2	170	390467	17370190	17760657	0.01	0.02	0.5	5.967e-01
20628	Mental Disorders	172	1	171	94543	17666114	17760657	0.01	0.01	1.1	6.007e-01
16892	Transcription Factors	172	1	171	95455	17665202	17760657	0.01	0.01	1.1	6.042e-01
23524	Aged	172	14	158	1691547	16069110	17760657	0.08	0.10	0.9	6.051e-01
1538	Mice, Inbred BALB C	172	1	171	99887	17660770	17760657	0.01	0.01	1.0	6.209e-01
14931	Peptides	172	1	171	100403	17660254	17760657	0.01	0.01	1.0	6.228e-01
19592	Reproducibility of Results	172	2	170	157534	17603123	17760657	0.01	0.01	1.3	6.675e-01
17913	Magnetic Resonance Imaging	172	2	170	172647	17588010	17760657	0.01	0.01	1.2	6.854e-01
17011	RNA, Messenger	172	1	171	241499	17519158	17760657	0.01	0.01	0.4	7.348e-01
1718	Cattle	172	1	171	248174	17512483	17760657	0.01	0.01	0.4	7.375e-01
329	Liver	172	2	170	327457	17433200	17760657	0.01	0.02	0.6	7.751e-01
9216	Body Weight	172	1	171	133641	17627016	17760657	0.01	0.01	0.8	1.000e+00
21189	Age Factors	172	2	170	291964	17468693	17760657	0.01	0.02	0.7	1.000e+00
8261	Hypertension	172	1	171	156142	17604515	17760657	0.01	0.01	0.7	1.000e+00
19552	Sensitivity and Specificity	172	1	171	185151	17575506	17760657	0.01	0.01	0.6	1.000e+00
567	Heart	172	1	171	105313	17655344	17760657	0.01	0.01	1.0	1.000e+00
21355	Cell Division	172	1	171	161447	17599210	17760657	0.01	0.01	0.6	1.000e+00
18608	Drug Therapy, Combination	172	1	171	106467	17654190	17760657	0.01	0.01	1.0	1.000e+00
9122	Chronic Disease	172	1	171	175483	17585174	17760657	0.01	0.01	0.6	1.000e+00
14859	Amino Acids	172	1	171	108398	17652259	17760657	0.01	0.01	1.0	1.000e+00
23525	Aged, 80 and over	172	3	169	373623	17387034	17760657	0.02	0.02	0.8	1.000e+00
16964	DNA	172	2	170	215576	17545081	17760657	0.01	0.01	1.0	1.000e+00
19522	Analysis of Variance	172	1	171	129288	17631369	17760657	0.01	0.01	0.8	1.000e+00
22550	Models, Molecular	172	1	171	112805	17647852	17760657	0.01	0.01	0.9	1.000e+00
19668	Polymerase Chain Reaction	172	1	171	158036	17602621	17760657	0.01	0.01	0.7	1.000e+00
18211	Biopsy	172	1	171	108256	17652401	17760657	0.01	0.01	1.0	1.000e+00
2837	Escherichia coli	172	1	171	188865	17571792	17760657	0.01	0.01	0.5	1.000e+00
14588	Glucose	172	1	171	106157	17654500	17760657	0.01	0.01	1.0	1.000e+00
